id,text,sentiment,,,
53978,"@IndiHome ini kenapa ya indihome lama2 makin parah ?? 
Hari ini pun internet di rumah mati..
Ada apa ini sebenernya @IndiHome",1,,,
54000,Indihom gelud hayuu sini anying ya Allah buffer bnr,1,,,
54001,"Kalo pake IndiHome, jgn harap bisa dapet rebutan flash sale deh ??",1,,,
54002,Indihome gak banget deh ??,1,,,
54006,yaallah indihome... capek banget,1,,,
54007,Jaringan @TelkomIndonesia @IndiHome knapa ya? Daritadi begini muluk deh,1,,,
54016,indihome ada masalah apa si sama spotifyyyyyyyyyy,1,,,
54017,Spotify dan indihome ada masalah apa sih?,1,,,
54018,indihome kontol bisa bisanya pas lagi kaya gini sinyal lo cacat,1,,,
54019,buzzer indihome kgk jls,1,,,
54020,PLSSSSSS SAMPE KAPAN SI SPOTIPAI EROR GINI APA KARENA WIFI INDIHOME?,1,,,
54021,Indihome anjing,1,,,
54023,@IndiHome ni wifinya knapa jadi lemot lagi yaaa duh,1,,,
54024,WHHHHAT? grgr indihome? anj,1,,,
54025,indihome nih diliat liat agak anjing ya,1,,,
54026,nyesel bgt langganan indihome,1,,,
54027,Indihome ada masalah apasi sm spotify??,1,,,
54028,indihome tai.,1,,,
54029,lemot parah ini indihom anjinggg,1,,,
54030,indihome knp ya aduhh,1,,,
54031,INDIHOME TUH JARINGANNYA ADA MASALAH SAMA SPOTIFY KAH ? ??,1,,,
54032,HALOOO @IndiHome @IndiHomeCare knp internet nya tbtb mati ????????,1,,,
54033,dikirain semalem spotify bermasalah sendiri ternyata bermasalahnya collab sama indihome,1,,,
54038,indihom paling gajelas,1,,,
54039,indihome kenapa ya ni dr smlm tiba2 ngga bisa??????? @IndiHome @IndiHomeCare,1,,,
54040,ALLAHU AKBAR INDIHOME KENAPE LEMOT BANGET DJKSJAJW NI HP GW YG LEMOT APA EMG WIFI NYA DAH,1,,,
54041,indihom anjir lelet bngtt,1,,,
54042,@IndiHome @IndiHomeCare @Telkomsel mau ujian jangan nambah nguji nguji dong,1,,,
54043,Ni telkomsel lemot bnget napas si,1,,,
54045,"indihome buruan benerin spotify nya, kalo berantem tu di selesein secara kekeluargaan jangan kek begini??????",1,,,
54046,"my previous tweet havent sent yet, wtf indihom.",1,,,
54047,spotify sama indihome baikan dulu geura banyak yang mau skripsian nihhhh.,1,,,
54048,"indihome lg jelek bgt kenapa sih, gue doang apa yg lain juga gini deh",1,,,
54050,"@IndiHome plis, ini kenapa? Udah di DM tp ga ada respond! Hoyong gawe woy!!! ",1,,,
54051,"indihome rumahku kok lagi aneh bgt, gabisa buka spotify, viu super lama buat ngeplay 1 video tapi pas streaming lan� ",1,,,
54052,indihom nyebelin banget demi apa spotify gue gabisa nyalaaaa,1,,,
54053,"dari semalem,, ???? ketawain aja indihom",1,,,
54054,lambat bgt sih internetnya @IndiHome ~_~,1,,,
54055,@indihome bikin puasa batal alias lu jelek bgt bikin emosi trs bangsattttt,1,,,
54056,@IndiHome jaringan internet bermasalah lagi. capek banget yaampunnnn. maunya apasihhh,1,,,
54057,"pindah dari Indihome ke @di_cbn kirain bakalan lebih stabil, ternyata malah lebih parah sinyal nya
suka ilang2 send� ",1,,,
54058,Tolong @IndiHome saya mau turnamen ini astaga,1,,,
54059,indihome knp lemot bgt si akhir2 ini aksjakjs,1,,,
54060,indihome bella bangettt ?,1,,,
54061,gatau ah gue cape sama indihom,1,,,
54062,Cape bener deh pake simpati,1,,,
54064,indihome lemot bgt ngapa sih hih sebel,1,,,
54065,Indihome knp si ayo gelut wae,1,,,
54066,indihome bloooook!!!!,1,,,
54067,ini gua bingung whosfan yang lemot atau indihome yang lemot,1,,,
54070,gmn si @IndiHome lemot bgt heran gua,1,,,
54072,"patah hati termenyakitkan saat isi pulsa klo cuma 1rb gpp lah ini 30rb cuy eman bgttt, pgn marah tpi puasa� ",1,,,
54073,Sinyal telkom*el jelek amat macem kelek onta,1,,,
54074,Pusink bgt baru tdr jam 10 kebangun kaget grgr indihome telpunn heleh,1,,,
54075,Ujian puasa jam kritis.. Adalah @IndiHome dan brimo nya @kontakBRI angeeeeel,1,,,
54076,sumpah indihome parah bgt dari semalem,1,,,
54077,otw gila grgr lemot bgt @IndiHome,1,,,
54078,gue emosi nonton ons mika ama yu udh ketemu indihome malah kumat,1,,,
54079,@IndiHome lagi lemod bgt tudei,1,,,
54080,@IndiHomeCare indihome sehat? Sering bgt kaya gini asli,1,,,
54081,@IndiHome @IndiHomeCare jangan lemot pls mau streaming itzyyyyyy ????????????????????????,1,,,
54082,tolongg @IndiHome benerinn kek biar ga lemot,1,,,
54083,INDIHOME SUCKS ASS,1,,,
54084,@IndiHome woi ini rusak lagi jaringannya. lampu PON nya merah lagi. ini gimana sih?!!! keterlaluan banget,1,,,
54089,indihome knape dah,1,,,
54090,"ni gmn ni wifi nya ko ga bisa bisa si pak ustadddddd ????????????????
@IndiHome",1,,,
54092,Nomer tsel bau banget,1,,,
54093,Wah tante veronica @Telkomsel ada apa dengan kamu ya.. yg tidak ada niat baik menyelesaikan baikbaik masalah anda.�,1,,,
54094,"Halo @TelkomCare, hari ini koneksi @IndiHome tiba� mati. Di modem, indikator LOS warna merah kedip�. Lokasi Cibubur� ",1,,,
54095,Los terusssssss @IndiHome @IndiHomeCare,1,,,
54096,Apakah indihome lagi bermasalah?,1,,,
54097,"uhuk...bayarnya 30Mbps dapetnya segini aja @IndiHome ,@IndiHomeCare 

bonusnya putus nyambung udah kaya gprs.. ",1,,,
54098,"mang mang indihome ngajak gelut, mutusin sinyal nya pas aku mau submit, RIBUT YU",1,,,
54099,kalian @IndiHome @IndiHomeCare lemah,1,,,
54100,"Mohon maap @IndiHome kenapa internetnya buffer terus ya, katanya 30Mbps ga ngadet2 :c",1,,,
54101,Ni wifinya Indihome lg bengek jadi takut takut dikit mau upgrade ios,1,,,
54102,"mas indihome aku lagi zoom loh
please dehh",1,,,
54103,Indihome pagi2 dah nguji iman dan taqwa??,1,,,
54104,"Indihome knp anjir,muter mulu tl nya??",1,,,
54105,indihome bikin emosiii nihhh??????,1,,,
54106,"wifi amjinc gangguan pas wv lagi rame??????????
@.indihome coba pilih ",1,,,
54108,indihom lagi eror. koe mbok rausah melu sulit broo?? @byu_id,1,,,
54110,lola bgt sumpah lu @IndiHome,1,,,
54111,indihome flop sekali hmm,1,,,
54112,indihom lemottt?? #HugofTayNewConcert,1,,,
54113,"Plis, aku mau ngebucin. Jangan ngulah dulu :"" @IndiHome",1,,,
54114,"@seblauk ceburin aja wifi kita yuk, ALIAS YA ALLAH YA GUSTI INDIHOM.",1,,,
54115,Karena jaringan indihome lagi buriq mending baca au saja ??,1,,,
54118,Indihome Ya Rabbi lu lama banget astaga,1,,,
54120,indihom kalian jelek ga si sumpah,1,,,
54121,INDIHOME AD MASALAH APSII begelut kita lah,1,,,
54128,AH INDIHOM JELEEEEEE,1,,,
54129,"@IndiHome haduh slowrespon bangetttttt, error dari siang, teknisi ga dateng2. ????????",1,,,
54130,Buzzer politik bntr lagi kalah sama buzzer indihome,1,,,
54132,Lama sekali gangguanya bund @IndiHome,1,,,
54133,Indihome ngajak gelud ??,1,,,
54134,@IndiHome di tempat saya ko los ya,1,,,
54135,indihome brengsek banget gue mo nyoret pc minju murah jd gagal anj karena fotonya lola,1,,,
54136,@IndiHome lagi kenapa ya ? Kok lemooot banget .. upload file muter muter doang ? Lagi ada masalah kan ?,1,,,
54137,"@IndiHome KAK TOLOOONG INI KENAPA JARINGANNYA
SAYA LAGI KULIAH INI.. 3X RECONNECTING TEAMS KARENA JARINGANNYA ILANG� ",1,,,
54138,indihom bau bgt anj dah lah,1,,,
54153,bangke kenapa semua konten not available hoi indihome jgn merusak momen gue ngatain yedam,1,,,
54154,"Indihome kenapa Weh ??
Lagi marathon Lom kelar nih wey",1,,,
54156,lelet deh kalian gasuka @IndiHome @Telkomsel,1,,,
54157,Apaan sih lu @telkomsel? Gw dah belasan taun make lu ga pernah ganti ga pernah nyoba2 yg lain tp sekarang service l�,1,,,
54158,MACEM TAI INDIHOME AJG ANAK NGETOT,1,,,
54159,haruskah ganti biznet aja ? ampun deh indihome kabelnya rusak mulu,1,,,
54160,"@IndiHomeCare admin Indihome jangan uji kesabaran orang lagi puasa yaaaa...
Di DM bolak balik malah ga digubris. La� ",1,,,
54161,@indihome pagi2 sinyalnya uda ngehe aja ya,1,,,
54167,"Sambil menunggu bleachingku keluar, plis indihom sinyaknya jangan ngadat.",1,,,
54169,"@IndiHome remote indiehome kami rusak, tidak berfungsi... Sudah ganti batre",1,,,
54170,indihome ayolaj betumbuk aja kita,1,,,
54178,fak indihome,1,,,
54179,"Udah selesai lagi,indihome bener bener lu ye??",1,,,
54180,@IndiHome ?? jangan suruh gue restart router ??,1,,,
54181,Indihome bersahabat dong sekali aja??,1,,,
54183,"Baru sekarang ngerasa kecewa sama Indihome/Telkom, bukan gara2 soal koneksi lagi..udah minta buat update kecepatan� ",1,,,
54185,"HUJAN = PING JUMPING
INDIHOME NGENTOT",1,,,
54186,Udah. Cuma sering ilang2 jaringan. Lagi ngomong di gmeet atau zoom tiba2 ngelag..... ?? @Telkomsel,1,,,
54187,@IndiHome MATIIIIIII,1,,,
54188,demi allah indihome kenapa sihhh,1,,,
54190,Indihom kemusuhan sama genshin apa begimana si ??,1,,,
54191,Indihom keong amat sih ini koneksinya dah,1,,,
54192,abis blocked 18 ip adress yg nyolong wifi rmh w. anzeng emg. gmn nih @IndiHome,1,,,
54193,sabar sama @IndiHome,1,,,
54194,@IndiHome PLS GUA MAU NONTON BAEKHYUN JANGAN NGELAG ANJIIRR ????,1,,,
54195,indihom jlek mau streaming nihhh,1,,,
54196,Njir sinyal indihome,1,,,
54197,indihome napalagi sih,1,,,
54198,ini indihOme kenapasi..,1,,,
54199,astaga indihome bosok banget emosi.,1,,,
54200,bercanda mulu nih indihome,1,,,
54201,@IndiHome kamu kenapa sik ngambek mulu?! lagi gangguan apa kek mana sih!?,1,,,
54203,INDIHOME BKIN NGUMPAT TRS Y DRI TDI,1,,,
54204,indihom berantem kita ajg??????,1,,,
54205,Indihom bgst??,1,,,
54206,Indihome astaghfirullah pengen kenak bogem ??,1,,,
54207,Nih... @Telkomsel .. lebih parah nih.. ?? #thread #telkomsellayananburuk,1,,,
54215,"Dibales @Telkomsel semacam ini barusan,.. nah, kan. Malah menujukkan si CS gak tau apa2. Gak ada kordinasinya nih t� ",1,,,
54216,@IndiHomeCare 20mbps hanya segini?,1,,,
54217,anjriiit indihome. WKWKWK,1,,,
54218,BUSUK BANGSAT @IndiHome @IndiHomeCare,1,,,
54219,"Yg meledak kilang pertamina indramayu,yg kena jaringan telkomsel,Bangsat :'(",1,,,
54221,Dih koneksi indihom aja putus-putus mau diaduin,1,,,
54222,lagi akeh masalah po kepie bro? @IndiHome,1,,,
54223,"@/IndiHome lemotnya mantappp (????????)
????????",1,,,
54224,ini indihome leletttt bgttt ga sihhh anjirrrrr,1,,,
54228,Ada masalah apa coba Indihome sama discord,1,,,
54230,"Pak @erickthohir indihome pasang kabel di jalan semrawut jadi sering mati, tapi bayar tetep, apa ga ada subsidi ya?� ",1,,,
54231,"Nama besar,..harus berani menanggung konsekuensi permintaan kualitas baik.
#thread #telkomsel� ",1,,,
54236,gausah aneh aneh @ indihome,1,,,
54239,INDIHOM BGST,1,,,
54240,"@IndiHomeCare apakah Indihome masih hidup ? internetnya kok mati segan, hidup sekali-sekali ?",1,,,
54241,"\\

banyakin tobat lah indihom. kesel.",1,,,
54273,@IndiHome untuk daerah Maros pelayanannya sangat lama dan ribet,1,,,
54274,indihome ngajak berantem lama lama ya allah,1,,,
54275,Saat kita hrs wfh dan anak-anak sekolah dari rumah tapi jaringan @IndiHome @IndiHomeCare tidak berfungsi. Alasannya�,1,,,
54276,lelet bgt indihom,1,,,
54277,padahal udah kualitas 360 tp masih aja buffer dong nerbener dah indihom ??,1,,,
54278,"Halo @IndiHome @IndiHomeCare yang amat sangat .... Ya gitu dah pokonya. 
Ini kenapa ya gini terus ??? ",1,,,
54279,Indihome parah bgt jaringannyaaa cuy,1,,,
54280,"ga pernah, bukan anak indihom ",0,,,
54282,Indihom bner bner ajak berantem,1,,,
54283,Teknisi @IndiHome @TelkomCare payah. Cuma ditinggal pergi. Padahal ditempat gw normal jadine malah LOS,1,,,
54284,ada apa nih @IndiHomeCare @IndiHome,0,,,
54286,Capek banget sama indihome pls lagi presentasi kenapa suka ngilang ??,1,,,
54287,apasih indihome jelek bgt,1,,,
54288,"Udah males kerja eh internetnya trobel, mantap kali indihome ini wkw",1,,,
54292,"Plislah @IndiHome @IndiHomeCare jaringannya jgn gakbagus disaat aku perlu bgt, jadinya semua planku pending?????? jd g� ",1,,,
54293,@IndiHome seamless@wifi.id kenapa gak bisa konek dari semalam?,1,,,
54295,@IndiHome adminn baca dmku dong ^^,0,,,
54296,Haloo @IndiHome kok internetnya mati sihh... lagi kerja nih weyy -_-,1,,,
54298,@IndiHome parah,1,,,
54299,"@IndiHome pelayanan sangat buruk,",1,,,
54300,@IndiHome Lelet Bet Ya,1,,,
54301,capek sm @IndiHome,1,,,
54302,"cukup uripku seng trouble, indihome tulong gasah melu-melu",1,,,
54303,Ini internet kyk siput drag race @IndiHome,1,,,
54304,gile ye @IndiHome cerah terik begini pake wifi buat google meet item semua??,0,,,
54305,Indihome mulai lagi anjg ????,1,,,
54306,"Hallo @IndiHome , kabel LAN antara  tvbox dan modem nya ada trouble nih , Boleh di arrange untuk kedatangan teknisi� ",0,,,
54307,@IndiHome pagi pagi bikin orang badmood,1,,,
54308,asik dah si kontol @IndiHome pagi pagi lag,1,,,
54309,Plz indihome jangan gangguan?? aku mau ujian??????????????,1,,,
54310,"Indihom anjing bangsat babi TOLOLLLLLLLLLLL
@vouzmevyz KIRIM LG ASUU ",1,,,
54311,wah indihom ngape ni anjrit kok pending,1,,,
54312,yey udah seminggu indihome ga bisa internet!! wah bagus bangetttt ??????,1,,,
54313,@IndiHome knp sih buat buka story instagram lemottt bgt??,1,,,
54314,indihom knapa ya org mau nugas.,1,,,
54315,Gimana @TelkomCare @IndiHome @IndiHomeCare ???..kami gak bisa kerja nih,1,,,
54316,kepada yth bapak atau ibu pln deket rumah saya INI SAYA LAGI ULANGAN HEY MENGAPA MATI LAMPU?????? ya masa saya nyalahin indihome??????????????,1,,,
54318,indihome jgn buat ulah pls,1,,,
54322,Indihom knapa si sering kek beginiiii??,1,,,
54324,Signal Cinta Di Pagi Hari Hujan Lebat #waspadaTeroris @myorbitid #VaksinasiNasional @e100ss,0,,,
54325,"indihom, loe mw gw pkul?",1,,,
54326,"Wehhh indihome di chat gak bales bales, lgi butuh banget iniiii @IndiHome",1,,,
54327,"Pagi"" Indihome udah ngajak ribut ya bun ??",1,,,
54328,ni yg bener aja indihome masa ngeblok rockstar game anjgggg,1,,,
54329,Emang lagi rusak jaringannya. Ni sampe sekarang @IndiHome masih error dan belum diperbaiki.,1,,,
54330,Gile @IndiHome pagi2 udah masalah ajh. @IndiHomeCare,1,,,
54331,"Selamat pagi dunia tipu tipu..
Bener2 lu @IndiHomeCare @IndiHome ",1,,,
54333,Indihome rumahku busuk bgt sumpa. Bolehkah rekomendasi internet yg cepat dan tida spt indihom?:(,1,,,
54336,@IndiHome please hari ini aku alfa gara gara pas absen sinyalnya reconnecting????,1,,,
54337,@IndiHome bagaimana ini brou gue mau ujian jd gabisa??,1,,,
54338,@Telkomsel punya masalah apasih sama @Konami ??? tiap mau buka @YugiohDueILinks pasti blackscreen ??,1,,,
54339,kaga tau aje itu indihome kerjaan gua ngeluh mulu ke lu.,1,,,
54340,"please, sekaliiii aja lu ga jd beban gua. gua mau idup tenang buat jd top player pb ??. please jgn ngelag. @IndiHome",1,,,
54341,"aku mau puasa ngomong kasar. tp tidak berlaku kepada indihome alias

ANJING WOY MAS EROR MULU INI MASSSSS BANGSTTTT� ",1,,,
54342,"keterima kerja kek gua tahun ini, biar gua buang tuh indihome.",1,,,
54343,Min bisa gak sih speed nya dicepetin? Sebel woy @IndiHome,1,,,
54344,wifi indihome gakuat kalo buat streaming youtube yg 1080p. kalah sama provider 3 yg terkenal murah dan susah sinyal ????,1,,,
54346,indihome kalau udah tengah malam ngajak ribut.,1,,,
54347,"Gak indihome, gak provider simpati 22nya gak ada signal.",1,,,
54348,"@IndiHome teknisi sudah datang dan masalah belum solve juga, dan tidak bisa internet, saya minta kompensasinya terk� ",1,,,
54349,indihom kgk jlas,1,,,
54350,Halo @IndiHome @IndiHomeCare ini subuh subuh wifi kenapa mati yaaa??? Beberapa hari ini trouble terus ckckck,1,,,
54351,"@Telkomsel bisa gak jaringannya di perbaiki, jaringamu hancur paketanmu mencekik, sesuaikanlah harga sama kualitas.� ",1,,,
54352,"Indihome said ""tetepin dulu aja mau pilih yg mana jangan mau semuanya, kerja juga yg bener sabar aja""",1,,,
54353,"Baru aja sehari diperbaiki, sekarang internetnya mati lagi, ayolah kok gini amat @IndiHome @IndiHomeCare",1,,,
54354,"@IndiHome Lagi karantina bro, masa iya wifi nya kek eeq gini ??",1,,,
54355,indihome lagi kenapa dah...,1,,,
54356,indihom mesum ????,1,,,
54357,@IndiHome koneksi woiiii,1,,,
54358,Heh ini indihome ngapa sih malem� masih muter� aja jaringan. Ga ada yg make loh,1,,,
54359,Indihome sinyalnya ngeselin deh. Gemes ih mau cubit.,1,,,
54360,@IndiHome minnn lola nihh tolong dicekk knp,1,,,
54361,ngentot lah indihom babi tiba tiba mati mendadak sialan,1,,,
54362,telkom bisa temenan bntr ga. ini sharescreenny item loh??,1,,,
54364,Indihome maintance terosss wkwkwkw,1,,,
54366,"cape gua jaringannya bapuk bgt anj, mana indihom sdg tida bersahabat????",1,,,
54367,NGENTOT LO TSEL GW SEKALI MENANG LG MYTHIC ANJING TP LO GAGALIN PADAHAL 4G+????????????????????????,1,,,
54368,Indihome mulai lagi. Sesungguhnya Allah bersama orang yang make @IndiHome,1,,,
54369,Siapa yg kebiasaan kumat? Pasti indihome,1,,,
54370,indihome taii lag bgt jancooooo,1,,,
54371,tetap ciken walau indihom kayak asu,1,,,
54372,@IndiHome untuk daerah Maros pelayanannya sangat lambat,1,,,
54373,Cara berhenti berlangganan @IndiHome @IndiHomeCare gimana woy ?,0,,,
54374,@IndiHome pelayanan sangat lama,1,,,
54376,Mulai kumat lagi @IndiHome,1,,,
54377,indihom bau bener,1,,,
54378,"Pake hero kagura, tp internetny pke indihome,ping selalu diatas 120, pas lempar payung jadi slowmo, mantapp lah.
Ku� ",1,,,
54379,indihome rese banget lu,1,,,
54380,"pe @IndiHome ni knp yh jaringannya ilang""an, kan ak muk nnton film",1,,,
54381,Ni indihom udah bolot mana mahal.,1,,,
54385,Indihome mulai ngejambak-jambak deh,1,,,
54386,Indihome lg bapuk bgt si ni mlm.,1,,,
54387,indihome km ngjk ribut yh?,1,,,
54388,"Tolong WiFi nya di restart!
Parah produk kalian ini! @IndiHomeCare @IndiHome 
Menjijikkan sekali!",1,,,
54389,INDIHOM YAALLAH,1,,,
54390,mau nonton drakor tapi lemotmotmot alias gak loading samsekk hehehehhehe @IndiHome,1,,,
54391,"@IndiHome makasi loh udah bikin mood w agak jelek gegara selama nonton bangtan ngadet2 sinyalnya. 

Ni ada bonus da� ",1,,,
54392,tulung bos aku ngelag @IndiHome,1,,,
54395,"demi dah, indihome lagi anjing banget yak",1,,,
54396,INDIHOM NJG,1,,,
54397,"@IndiHome respon pelayanannya sangat lama, khusus untuk daerah maros",1,,,
54398,indihome sudah tjukup berhenti berulah??,1,,,
54399,Najonk indihome jelek bgt heuh,1,,,
54401,"Kampret pulsa gw hilang 10.640, Telkomsel enggak bisa berbuat apa-apa lagi wkwkwk. Gw kasih saran, jangan pernah lo� ",1,,,
54402,AAAAAA INDIHOME BENER2 YE LU,1,,,
54403,"Ini indihome udah diprotes ribuan orang gue yakin, kok ga mau improve service nya si? Ngasih solusi semu doang, seh� ",1,,,
54404,ih indihome geblek bgt dh,1,,,
54405,"Temen studio ada yg indihome, sempet ngeliat aura aing coklat gelap. Apakah semua yg ada gelap-gelapnya sangat menc� ",0,,,
54407,@IndiHomeCare @IndiHome halo malam. Wifi di rumah saya daerah Grogol Limo mati. Lampu indikator PON merah. Mohon bantuannya. Terima kasih,0,,,
54408,"Taehyung keknya punya intuisi kuat, kek tau bgt perasaan orang dan apa yg bakal terjadi. Ngomongin malaikat mulu da� ",0,,,
54409,mengontol sekali byu n indihom,1,,,
54411,"Ah,t*i lah sinyalnya @Telkomsel klo ujan mkin nguji kesabaran..
Ga enak bgt nntn stenap di yutub pake loding..satu� ",1,,,
54442,@IndiHome emang boleh teknisi indihome pekerjaan belum selasai ditinggal kerjain yg lain dulu ?,1,,,
54443,ni masuk kaga si elah jelek amat indihom,1,,,
54445,@indosat @indihome jelek semuanya ga ada yg brfungsi,1,,,
54446,tl pada marah gara2 telkom sama indihome,1,,,
54448,Indihome perek,1,,,
54449,indihom ada masalah apasi sama gw,1,,,
54451,"Selamat malam 
@IndiHome. Indihome di rumah saya (area Malang) mengalami gangguan pada router, power PON berkedip m� ",0,,,
54452,indihom hobi bgt bikin gue kesel tiap hari dah,1,,,
54453,indihome km ngajak gelud kh,1,,,
54455,"Itu anak, indihome beneran langsung ke s mau ketawa tapi kasian turut berduka",1,,,
54458,indihom piye karepmu su,1,,,
54459,"Indihome ngeselin banget anjirrr, macet pas Yoongi mau ngomong ke Jimin??",1,,,
54460,"Apa bener kalo anak indigo nikah sama anak rumahan, anaknya jadi Indihome? ;))",1,,,
